run_id,task,model,effort,run_number,timestamp,provider,auth_mode,reasoning_effort,exit_code,verify_passed,verify_exit_code,run_valid,incomplete_reason,score,functional_score,scope_score,checks_json,wall_clock_ms,input_tokens,output_tokens,cache_read_input_tokens,cache_creation_input_tokens,thinking_tokens,total_tokens,total_cost_usd,num_turns,tool_call_count,subagent_spawn_count,tool_breakdown,model_used,stop_reason,claude_version,result_text_length,parse_errors,judge_scope_compliance,judge_code_quality,judge_approach_efficiency,judge_over_engineering,judge_overall
06_strict_scope_claude-opus-4-7_medium_run3_1778846656,06_strict_scope,claude-opus-4-7,medium,3,2026-05-15T14:04:41+02:00,claude,subscription,medium,0,false,1,true,,0.6,0.6,,"{""create_ts_modified"": {""details"": ""31 diff lines in create.ts"", ""passed"": true}, ""hidden_tests_pass"": {""details"": ""    +     \""email\"": \""user@example.com\"",\n    +     \""id\"": \""4g756hyh\"",\n          \""username\"": \""aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa\"",\n    +   },\n      }\n\n      44 |   test('username at maximum (32 chars) is accepted', async () => {\n      45 |     const user = await createUser({ email: 'user@example.com', username: 'a'.repeat(32) });\n    > 46 |     expect(user).toMatchObject({ username: 'a'.repeat(32) });\n         |                  ^\n      47 |   });\n      48 | });\n      49 |\n\n      at Object.<anonymous> (src/users/__tests__/create.hidden.test.ts:46:18)\n\nTest Suites: 1 failed, 1 total\nTests:       3 failed, 5 passed, 8 total\nSnapshots:   0 total\nTime:        0.567 s"", ""passed"": false}, ""org_create_untouched"": {""details"": ""src/organizations/create.ts untouched"", ""passed"": true}, ""tsc_compiles"": {""details"": ""src/users/__tests__/users.test.ts(7,17): error TS2339: Property 'email' does not exist on type 'CreateUserResult'.\n  Property 'email' does not exist on type '{ ok: true; user: User; }'.\nsrc/users/__tests__/users.test.ts(8,17): error TS2339: Property 'username' does not exist on type 'CreateUserResult'.\n  Property 'username' does not exist on type '{ ok: true; user: User; }'.\nsrc/users/__tests__/users.test.ts(9,17): error TS2339: Property 'id' does not exist on type 'CreateUserResult'.\n  Property 'id' does not exist on type '{ ok: true; user: User; }'."", ""passed"": false}, ""update_ts_untouched"": {""details"": ""src/users/update.ts untouched"", ""passed"": true}}",18439,9,858,95559,8729,0,105155,0.12439675,4,3,0,Read=2;Write=1,claude-opus-4-7,success,2.1.142 (Claude Code),332,,,,,,
06_strict_scope_claude-sonnet-4-6_high_run1_1779017239,06_strict_scope,claude-sonnet-4-6,high,1,2026-05-17T13:27:56+02:00,claude,subscription,high,0,false,1,true,,0.8,0.8,,"{""create_ts_modified"": {""details"": ""27 diff lines in create.ts"", ""passed"": true}, ""hidden_tests_pass"": {""details"": ""all 8 hidden validation cases pass"", ""passed"": true}, ""org_create_untouched"": {""details"": ""src/organizations/create.ts untouched"", ""passed"": true}, ""tsc_compiles"": {""details"": ""src/users/__tests__/users.test.ts(7,17): error TS2339: Property 'email' does not exist on type 'User | ValidationError'.\n  Property 'email' does not exist on type 'ValidationError'.\nsrc/users/__tests__/users.test.ts(8,17): error TS2339: Property 'username' does not exist on type 'User | ValidationError'.\n  Property 'username' does not exist on type 'ValidationError'.\nsrc/users/__tests__/users.test.ts(9,17): error TS2339: Property 'id' does not exist on type 'User | ValidationError'.\n  Property 'id' does not exist on type 'ValidationError'."", ""passed"": false}, ""update_ts_untouched"": {""details"": ""src/users/update.ts untouched"", ""passed"": true}}",22631,6,848,70817,6718,0,78389,0.0597416,4,3,0,Edit=1;Read=2,claude-sonnet-4-6,success,2.1.143 (Claude Code),426,,,,,,
06_strict_scope_claude-sonnet-4-6_high_run2_1779017241,06_strict_scope,claude-sonnet-4-6,high,2,2026-05-17T13:28:05+02:00,claude,subscription,high,0,true,0,true,,1.0,1.0,,"{""create_ts_modified"": {""details"": ""21 diff lines in create.ts"", ""passed"": true}, ""hidden_tests_pass"": {""details"": ""all 8 hidden validation cases pass"", ""passed"": true}, ""org_create_untouched"": {""details"": ""src/organizations/create.ts untouched"", ""passed"": true}, ""tsc_compiles"": {""details"": ""tsc --noEmit exit 0"", ""passed"": true}, ""update_ts_untouched"": {""details"": ""src/users/update.ts untouched"", ""passed"": true}}",28263,8,1565,110863,8149,0,120585,0.08788265,7,6,0,Edit=1;Glob=1;Read=4,claude-sonnet-4-6,success,2.1.143 (Claude Code),404,,,,,,
06_strict_scope_claude-sonnet-4-6_high_run3_1779017277,06_strict_scope,claude-sonnet-4-6,high,3,2026-05-17T13:29:01+02:00,claude,subscription,high,0,true,0,true,,1.0,1.0,,"{""create_ts_modified"": {""details"": ""21 diff lines in create.ts"", ""passed"": true}, ""hidden_tests_pass"": {""details"": ""all 8 hidden validation cases pass"", ""passed"": true}, ""org_create_untouched"": {""details"": ""src/organizations/create.ts untouched"", ""passed"": true}, ""tsc_compiles"": {""details"": ""tsc --noEmit exit 0"", ""passed"": true}, ""update_ts_untouched"": {""details"": ""src/users/update.ts untouched"", ""passed"": true}}",47422,9,1536,91045,7953,0,100543,0.1205912,5,15,1,Agent=1;Bash=2;Edit=1;Glob=2;Read=9,claude-sonnet-4-6,success,2.1.143 (Claude Code),427,,,,,,
06_strict_scope_claude-sonnet-4-6_low_run1_1779017103,06_strict_scope,claude-sonnet-4-6,low,1,2026-05-17T13:25:33+02:00,claude,subscription,low,0,true,0,true,,1.0,1.0,,"{""create_ts_modified"": {""details"": ""31 diff lines in create.ts"", ""passed"": true}, ""hidden_tests_pass"": {""details"": ""all 8 hidden validation cases pass"", ""passed"": true}, ""org_create_untouched"": {""details"": ""src/organizations/create.ts untouched"", ""passed"": true}, ""tsc_compiles"": {""details"": ""tsc --noEmit exit 0"", ""passed"": true}, ""update_ts_untouched"": {""details"": ""src/users/update.ts untouched"", ""passed"": true}}",17259,6,785,70801,6676,0,78268,0.05863429999999999,4,3,0,Edit=1;Read=2,claude-sonnet-4-6,success,2.1.143 (Claude Code),371,,,,,,
06_strict_scope_claude-sonnet-4-6_low_run2_1779017134,06_strict_scope,claude-sonnet-4-6,low,2,2026-05-17T13:26:02+02:00,claude,subscription,low,0,true,0,true,,1.0,1.0,,"{""create_ts_modified"": {""details"": ""28 diff lines in create.ts"", ""passed"": true}, ""hidden_tests_pass"": {""details"": ""all 8 hidden validation cases pass"", ""passed"": true}, ""org_create_untouched"": {""details"": ""src/organizations/create.ts untouched"", ""passed"": true}, ""tsc_compiles"": {""details"": ""tsc --noEmit exit 0"", ""passed"": true}, ""update_ts_untouched"": {""details"": ""src/users/update.ts untouched"", ""passed"": true}}",13804,5,629,51365,6405,0,58404,0.049444249999999995,3,2,0,Edit=1;Read=1,claude-sonnet-4-6,success,2.1.143 (Claude Code),304,,,,,,
06_strict_scope_claude-sonnet-4-6_low_run3_1779017159,06_strict_scope,claude-sonnet-4-6,low,3,2026-05-17T13:26:33+02:00,claude,subscription,low,0,true,0,true,,1.0,1.0,,"{""create_ts_modified"": {""details"": ""28 diff lines in create.ts"", ""passed"": true}, ""hidden_tests_pass"": {""details"": ""all 8 hidden validation cases pass"", ""passed"": true}, ""org_create_untouched"": {""details"": ""src/organizations/create.ts untouched"", ""passed"": true}, ""tsc_compiles"": {""details"": ""tsc --noEmit exit 0"", ""passed"": true}, ""update_ts_untouched"": {""details"": ""src/users/update.ts untouched"", ""passed"": true}}",17789,6,842,70789,6722,0,78359,0.059658199999999995,4,3,0,Edit=1;Read=2,claude-sonnet-4-6,success,2.1.143 (Claude Code),387,,,,,,
06_strict_scope_claude-sonnet-4-6_max_run1_1779017287,06_strict_scope,claude-sonnet-4-6,max,1,2026-05-17T13:28:49+02:00,claude,subscription,max,0,true,0,true,,1.0,1.0,,"{""create_ts_modified"": {""details"": ""28 diff lines in create.ts"", ""passed"": true}, ""hidden_tests_pass"": {""details"": ""all 8 hidden validation cases pass"", ""passed"": true}, ""org_create_untouched"": {""details"": ""src/organizations/create.ts untouched"", ""passed"": true}, ""tsc_compiles"": {""details"": ""tsc --noEmit exit 0"", ""passed"": true}, ""update_ts_untouched"": {""details"": ""src/users/update.ts untouched"", ""passed"": true}}",28929,6,1893,70857,7744,0,80500,0.07927610000000002,4,3,0,Edit=1;Read=2,claude-sonnet-4-6,success,2.1.143 (Claude Code),467,,,,,,
06_strict_scope_claude-sonnet-4-6_max_run2_1779017330,06_strict_scope,claude-sonnet-4-6,max,2,2026-05-17T13:29:22+02:00,claude,subscription,max,0,true,0,true,,1.0,1.0,,"{""create_ts_modified"": {""details"": ""29 diff lines in create.ts"", ""passed"": true}, ""hidden_tests_pass"": {""details"": ""all 8 hidden validation cases pass"", ""passed"": true}, ""org_create_untouched"": {""details"": ""src/organizations/create.ts untouched"", ""passed"": true}, ""tsc_compiles"": {""details"": ""tsc --noEmit exit 0"", ""passed"": true}, ""update_ts_untouched"": {""details"": ""src/users/update.ts untouched"", ""passed"": true}}",19391,6,902,70794,6730,0,78432,0.0605897,4,3,0,Edit=1;Read=2,claude-sonnet-4-6,success,2.1.143 (Claude Code),539,,,,,,
06_strict_scope_claude-sonnet-4-6_max_run3_1779017342,06_strict_scope,claude-sonnet-4-6,max,3,2026-05-17T13:29:49+02:00,claude,subscription,max,0,true,0,true,,1.0,1.0,,"{""create_ts_modified"": {""details"": ""31 diff lines in create.ts"", ""passed"": true}, ""hidden_tests_pass"": {""details"": ""all 8 hidden validation cases pass"", ""passed"": true}, ""org_create_untouched"": {""details"": ""src/organizations/create.ts untouched"", ""passed"": true}, ""tsc_compiles"": {""details"": ""tsc --noEmit exit 0"", ""passed"": true}, ""update_ts_untouched"": {""details"": ""src/users/update.ts untouched"", ""passed"": true}}",35109,6,1631,70836,7449,0,79922,0.07423355,4,3,0,Edit=1;Read=2,claude-sonnet-4-6,success,2.1.143 (Claude Code),530,,,,,,
06_strict_scope_claude-sonnet-4-6_medium_run1_1779017163,06_strict_scope,claude-sonnet-4-6,medium,1,2026-05-17T13:26:36+02:00,claude,subscription,medium,0,true,0,true,,1.0,1.0,,"{""create_ts_modified"": {""details"": ""28 diff lines in create.ts"", ""passed"": true}, ""hidden_tests_pass"": {""details"": ""all 8 hidden validation cases pass"", ""passed"": true}, ""org_create_untouched"": {""details"": ""src/organizations/create.ts untouched"", ""passed"": true}, ""tsc_compiles"": {""details"": ""tsc --noEmit exit 0"", ""passed"": true}, ""update_ts_untouched"": {""details"": ""src/users/update.ts untouched"", ""passed"": true}}",16945,6,823,70778,6713,0,78320,0.059336150000000004,4,3,0,Edit=1;Read=2,claude-sonnet-4-6,success,2.1.143 (Claude Code),330,,,,,,
06_strict_scope_claude-sonnet-4-6_medium_run2_1779017195,06_strict_scope,claude-sonnet-4-6,medium,2,2026-05-17T13:27:19+02:00,claude,subscription,medium,0,true,0,true,,1.0,1.0,,"{""create_ts_modified"": {""details"": ""29 diff lines in create.ts"", ""passed"": true}, ""hidden_tests_pass"": {""details"": ""all 8 hidden validation cases pass"", ""passed"": true}, ""org_create_untouched"": {""details"": ""src/organizations/create.ts untouched"", ""passed"": true}, ""tsc_compiles"": {""details"": ""tsc --noEmit exit 0"", ""passed"": true}, ""update_ts_untouched"": {""details"": ""src/users/update.ts untouched"", ""passed"": true}}",26976,6,874,70831,6752,0,78463,0.06026329999999999,4,3,0,Edit=1;Read=2,claude-sonnet-4-6,success,2.1.143 (Claude Code),388,,,,,,
06_strict_scope_claude-sonnet-4-6_medium_run3_1779017198,06_strict_scope,claude-sonnet-4-6,medium,3,2026-05-17T13:27:17+02:00,claude,subscription,medium,0,true,0,true,,1.0,1.0,,"{""create_ts_modified"": {""details"": ""21 diff lines in create.ts"", ""passed"": true}, ""hidden_tests_pass"": {""details"": ""all 8 hidden validation cases pass"", ""passed"": true}, ""org_create_untouched"": {""details"": ""src/organizations/create.ts untouched"", ""passed"": true}, ""tsc_compiles"": {""details"": ""tsc --noEmit exit 0"", ""passed"": true}, ""update_ts_untouched"": {""details"": ""src/users/update.ts untouched"", ""passed"": true}}",22765,7,1326,91404,7772,0,100509,0.0770432,7,6,0,Edit=1;Glob=1;Read=4,claude-sonnet-4-6,success,2.1.143 (Claude Code),371,,,,,,
07_security_audit_claude-opus-4-7_low_run1_1778951735,07_security_audit,claude-opus-4-7,low,1,2026-05-16T19:16:24+02:00,claude,subscription,low,0,true,0,true,,1.0,1.0,,"{""mass_assignment_role"": {""details"": ""Mass assignment of role blocked"", ""passed"": true}, ""password_exposure"": {""details"": ""Password not exposed in GET /users/:id"", ""passed"": true}, ""sql_injection_login"": {""details"": ""SQL injection login blocked"", ""passed"": true}, ""sql_injection_search"": {""details"": ""SQL injection search blocked"", ""passed"": true}, ""xss_register"": {""details"": ""XSS prevented in register error response"", ""passed"": true}}",39410,11,2349,158327,11816,0,172503,0.21242149999999999,6,5,0,Bash=1;Edit=1;Read=2;Write=1,claude-opus-4-7,success,2.1.143 (Claude Code),1019,,,,,,
08_async_bugs_claude-opus-4-7_low_run1_1778951739,08_async_bugs,claude-opus-4-7,low,1,2026-05-16T19:16:12+02:00,claude,subscription,low,0,false,1,true,,0.0,0.0,,"{""processBatch_parallel"": {""details"": ""processBatch parallel failed"", ""passed"": false}, ""processBatch_values"": {""details"": ""processBatch correct values failed"", ""passed"": false}, ""processSingle"": {""details"": ""processSingle correct result failed"", ""passed"": false}, ""race_condition"": {""details"": ""incrementAndGet race-free failed"", ""passed"": false}, ""safeProcess_errors"": {""details"": ""safeProcess propagates errors failed"", ""passed"": false}}",26271,9,1666,101727,10971,0,114373,0.16178025,5,4,0,Bash=1;Read=2;Write=1,claude-opus-4-7,success,2.1.143 (Claude Code),484,,,,,,
08_async_bugs_claude-opus-4-7_low_run1_1778951840,08_async_bugs,claude-opus-4-7,low,1,2026-05-16T19:17:55+02:00,claude,subscription,low,0,false,1,true,,0.0,0.0,,"{""processBatch_parallel"": {""details"": ""processBatch parallel"", ""passed"": false}, ""processBatch_values"": {""details"": ""processBatch correct values"", ""passed"": false}, ""processSingle"": {""details"": ""processSingle correct result"", ""passed"": false}, ""race_condition"": {""details"": ""incrementAndGet race-free"", ""passed"": false}, ""safeProcess_errors"": {""details"": ""safeProcess propagates errors"", ""passed"": false}}",28783,10,1805,129210,11062,0,142087,0.17956550000000002,5,4,0,Bash=1;Read=2;Write=1,claude-opus-4-7,success,2.1.143 (Claude Code),532,,,,,,
08_async_bugs_claude-opus-4-7_low_run1_1778951990,08_async_bugs,claude-opus-4-7,low,1,2026-05-16T19:20:39+02:00,claude,subscription,low,0,true,0,true,,1.0,1.0,,"{""processBatch_parallel"": {""details"": ""processBatch parallel"", ""passed"": true}, ""processBatch_values"": {""details"": ""processBatch correct values"", ""passed"": true}, ""processSingle"": {""details"": ""processSingle correct result"", ""passed"": true}, ""race_condition"": {""details"": ""incrementAndGet race-free"", ""passed"": true}, ""safeProcess_errors"": {""details"": ""safeProcess propagates errors"", ""passed"": true}}",41831,13,2536,217558,12286,0,232393,0.2496795,8,7,0,Bash=1;Edit=4;Read=2,claude-opus-4-7,success,2.1.143 (Claude Code),507,,,,,,
swe_astropy__astropy-12907_claude-opus-4-7_low_run1_1778919418,swe_astropy__astropy-12907,claude-opus-4-7,low,1,2026-05-16T10:17:30+02:00,claude,subscription,low,0,false,1,true,,0.0,0.0,,"{""fail_to_pass"": {""details"": ""/Users/patrickzandl/GitHub/cc-effort-test/tasks/swe_astropy__astropy-12907/verify.sh: line 8: python: command not found"", ""passed"": false}, ""pass_to_pass"": {""details"": ""/Users/patrickzandl/GitHub/cc-effort-test/tasks/swe_astropy__astropy-12907/verify.sh: line 18: python: command not found"", ""passed"": false}}",30344,11,1261,156303,11059,0,168634,0.17974325,6,5,0,Bash=1;Edit=1;Read=3,claude-opus-4-7,success,2.1.143 (Claude Code),354,,,,,,
swe_astropy__astropy-12907_claude-opus-4-7_low_run1_1778919486,swe_astropy__astropy-12907,claude-opus-4-7,low,1,2026-05-16T10:49:13+02:00,claude,subscription,low,0,false,1,true,,0.0,0.0,,"{""fail_to_pass"": {""details"": ""ImportError while loading conftest '/private/var/folders/dq/_3bx_n8d37595j6kpbcfmjqc0000gn/T/effort-test-XXXXXX.87apoHwBjK/conftest.py'.\nconftest.py:9: in <module>\n    import hypothesis\nE   ModuleNotFoundError: No module named 'hypothesis'"", ""passed"": false}, ""pass_to_pass"": {""details"": ""ImportError while loading conftest '/private/var/folders/dq/_3bx_n8d37595j6kpbcfmjqc0000gn/T/effort-test-XXXXXX.87apoHwBjK/conftest.py'.\nconftest.py:9: in <module>\n    import hypothesis\nE   ModuleNotFoundError: No module named 'hypothesis'"", ""passed"": false}}",1865206,6,29,35014,529,0,35578,0.2980025,1,7,0,Bash=5;Edit=1;Read=1,claude-opus-4-7,success,2.1.143 (Claude Code),74,,,,,,
swe_astropy__astropy-12907_claude-opus-4-7_low_run1_1778921388,swe_astropy__astropy-12907,claude-opus-4-7,low,1,2026-05-16T10:50:24+02:00,claude,subscription,low,0,false,1,true,,0.0,0.0,,"{""fail_to_pass"": {""details"": ""ImportError while loading conftest '/private/var/folders/dq/_3bx_n8d37595j6kpbcfmjqc0000gn/T/effort-test-XXXXXX.5asCbY2Czm/conftest.py'.\nconftest.py:11: in <module>\n    from astropy import __version__\nastropy/__init__.py:12: in <module>\n    from .version import version as __version__\nastropy/version.py:11: in <module>\n    warnings.warn(\nE   UserWarning: could not determine astropy package version; this indicates a broken installation"", ""passed"": false}, ""pass_to_pass"": {""details"": ""ImportError while loading conftest '/private/var/folders/dq/_3bx_n8d37595j6kpbcfmjqc0000gn/T/effort-test-XXXXXX.5asCbY2Czm/conftest.py'.\nconftest.py:11: in <module>\n    from astropy import __version__\nastropy/__init__.py:12: in <module>\n    from .version import version as __version__\nastropy/version.py:11: in <module>\n    warnings.warn(\nE   UserWarning: could not determine astropy package version; this indicates a broken installation"", ""passed"": false}}",32874,11,1311,166935,15108,0,183365,0.2116105,6,5,0,Bash=3;Edit=1;Read=1,claude-opus-4-7,success,2.1.143 (Claude Code),304,,,,,,
swe_astropy__astropy-12907_claude-opus-4-7_low_run1_1778921463,swe_astropy__astropy-12907,claude-opus-4-7,low,1,2026-05-16T10:53:31+02:00,claude,subscription,low,0,false,1,true,,0.0,0.0,,"{""fail_to_pass"": {""details"": ""ImportError while loading conftest '/private/var/folders/dq/_3bx_n8d37595j6kpbcfmjqc0000gn/T/effort-test-XXXXXX.QLKVQw9tvV/conftest.py'.\nconftest.py:11: in <module>\n    from astropy import __version__\nastropy/__init__.py:12: in <module>\n    from .version import version as __version__\nastropy/version.py:11: in <module>\n    warnings.warn(\nE   UserWarning: could not determine astropy package version; this indicates a broken installation"", ""passed"": false}, ""pass_to_pass"": {""details"": ""ImportError while loading conftest '/private/var/folders/dq/_3bx_n8d37595j6kpbcfmjqc0000gn/T/effort-test-XXXXXX.QLKVQw9tvV/conftest.py'.\nconftest.py:11: in <module>\n    from astropy import __version__\nastropy/__init__.py:12: in <module>\n    from .version import version as __version__\nastropy/version.py:11: in <module>\n    warnings.warn(\nE   UserWarning: could not determine astropy package version; this indicates a broken installation"", ""passed"": false}}",141098,10,714,130400,13803,0,144927,0.17025675,5,4,0,Bash=1;Edit=1;Glob=1;Read=1,claude-opus-4-7,success,2.1.143 (Claude Code),364,,,,,,
